Number,Official Name,Number,Latitude,Longitude,Continent,GDP,Language,Population,National Religion,NEED HELP in,Currency,Description_Summary,Description_Environment and animals,Description_Humanity,Description_Economy and Politics,National_Emergency
28,Kingdom of Spain,28,40.414865,-3.707654,Europe,1.427E+12,Spanish,47370542,Catholic,Politics,EUR,,,,,None
