Number,Official Name,Number,Latitude,Longitude,Continent,GDP,Language,Population,National Religion,NEED HELP in,Currency,Description_Summary,Description_Environment and animals,Description_Humanity,Description_Economy and Politics,National_Emergency
163,Peru,163,-12.04808,-77.042545,America,2.232E+11,Spanish,29849303,Catholic,Human rights,PEN,,,,,None
