,Country,Currency,Currency abbreviation,GDP per capita PPP,GDP per capita,Forex score,today_rate,PPP,coffee,Final score,id
108,Ethiopia,Ethiopian Birr,ETB,2547.716814,925.1,0.7120439099872505,24.06294494825053,0.3631094299478137,2.040187560471048,2.5938220204913973,108
38,Armenia,Armenian Dram,AMD,15592.48736,4966.5,-0.09952287013483921,3.338881005646851,0.31851877672453666,2.3258011652792954,2.5931712192806615,38
2,Algeria,Algerian Dinar,DZD,11039.81,3690.6,0.1176978848395303,9.488878267417542,0.3342992315990946,2.216012697742825,2.5806309956841993,2
69,Cambodia,Riel,KHR,4783.903614,1625.2,0.19958497477271134,0.3193379643403284,0.3397225636494607,2.180636264224303,2.578181944666621,69
136,Liberia,Liberian Dollar,LRD,1563.552927,675.7,1.5451950800979841,8.069818997601358,0.43215678109245104,1.7142189466437685,2.573751372869314,136
179,Somalia,Somali Shilling,SOS,1248.812487,447.0,0.45224665636743766,2.274617215297578,0.35794004676700514,2.069652023461575,2.569370589179579,179
204,Viet Nam,Dong,VND,11676.10856,3756.5,-0.2081305105360331,0.0550368761706184,0.3217253403132113,2.3026204319126875,2.5675907389474872,204
107,Eswatini,Lilangeni,SZL,9730.068125,3978.4,1.1261286127386738,71.28251393295142,0.40887689057161664,1.811820034714108,2.5578331200941915,107
129,Kazakhstan,Tenge,KZT,28684.89806,10373.8,0.40940579356594187,2.8309381162813105,0.3616467445099925,2.0484391282797625,2.5547068242684396,129
197,Ukraine,Hryvnia,UAH,14219.79004,4835.6,0.018392582707007617,35.29866340428335,0.34006127983588713,2.178464253345094,2.5509085043794197,197
61,Bolivia (Plurinational State of),Boliviano,BOB,8846.081965,3345.2,0.639758222359016,187.04803798374172,0.37815611625977064,1.959009282717432,2.550900303714976,61
47,Bangladesh,Taka,BDT,6493.809393,2457.9,0.6397282110648965,12.264213417715416,0.3784989443406659,1.957234896281507,2.5501775622229195,47
122,Indonesia,Rupiah,IDR,13027.30061,4332.7,-0.16737872382551705,0.0850378808322911,0.33258616882411834,2.2274267889384975,2.543234951978124,122
149,Mozambique,Metical,MZN,1347.720024,491.8,0.29456967581295995,20.296242115729747,0.3649125866219229,2.030106302791906,2.5308964473954623,149
145,Mauritius,Mauritius Rupee,MUR,23035.283,9106.2,0.6384741298438019,28.133277915831258,0.395315308259942,1.8739758531742414,2.5162860397940885,145
135,Lesotho,Loti,LSL,2521.530663,1094.1,1.1261286127386738,71.28251393295142,0.4339031113340857,1.7073197281106194,2.515514529380558,135
192,Tunisia,Tunisian Dinar,TND,11282.48463,3807.1,-0.3631128224486241,418.48638848018,0.3374345390089842,2.19542238990994,2.500790417475179,192
172,Samoa,Tala,WST,6079.764271,3857.3,2.7214985169790538,464.1940462724036,0.634448940462876,1.1676453293921305,2.4999502536697005,172
194,U.R. of Tanzania: Mainland,Tanzanian Shilling,TZS,2836.242432,1099.3,0.4047972597542244,0.5535676341308718,0.38759028057584605,1.911325900558274,2.498526653463932,194
109,Fiji,Fiji Dollar,FJD,11380.5695,4646.6,0.5796986774360141,583.3981299377044,0.40829239696660174,1.8144137573295573,2.4839525747247984,109
140,Madagascar,Malagasy Ariary,MGA,1607.935225,500.5,-0.990191499681203,0.3049723915904035,0.31126875773245155,2.3799733306547304,2.4772047844342557,140
195,Zanzibar,Tanzanian Shilling,TZS,2581.7,1039.56,0.4047972597542244,0.5535676341308718,0.40266491071774413,1.839771289603502,2.4695497978633263,195
117,Guyana,Guyana Dollar,GYD,24086.90092,9998.5,0.5478686543445903,6.156019745051894,0.41510113871469356,1.7846526375790934,2.4674364944022074,117
82,Colombia,Colombian Peso,COP,16819.17629,6104.1,-0.17766301128703438,0.2730193749257045,0.3629250264550263,2.0412241870045422,2.4662941298159815,82
128,Jordan,Jordanian Dinar,JOD,10132.50388,4103.3,0.40838577827017625,1825.2336609925749,0.40496406896021836,1.829326102859848,2.465829642501344,128
63,Botswana,Pula,BWP,16304.15336,6805.2,0.5615514488516313,98.44527639447443,0.4173905783231666,1.774863594299166,2.4653926400671695,63
176,Seychelles,Seychelles Rupee,SCR,31596.15966,14653.3,0.9922687128070827,93.763719619257,0.46376838697111455,1.5973735228214334,2.452922130768177,176
180,South Africa,Rand,ZAR,14624.41517,7055.0,1.1261286127386738,71.28251393295142,0.48241245328376436,1.535638926869708,2.4459904313444647,180
142,Malaysia,Malaysian Ringgit,MYR,28929.4742,11109.3,-0.014180303733942244,292.30793406995053,0.38401320131839795,1.9291298828423142,2.445148497455845,142
151,Namibia,Namibian Dollar,NAD,10038.73827,4865.6,1.1261286127386738,71.28251393295142,0.48468242413894513,1.5284468864026577,2.4430779325507928,151
64,Brazil,Brazilian Real,BRL,16031.08617,7507.2,0.9302344778477458,246.38620494752612,0.4682901657685993,1.581949389975717,2.4382409793133197,64
189,Thailand,Baht,THB,18760.75522,7066.2,-0.25866687697860336,37.82026517859699,0.3766479503163626,1.9668535072261089,2.4240282996921962,189
162,Paraguay,Guarani,PYG,15037.18964,5891.5,-0.14826286692354362,0.1800282074728501,0.39179528495990956,1.8908122953676345,2.4097702098437495,162
156,North Macedonia,Denar,MKD,18222.2861,6694.6,-0.48823283164248343,22.57905316996101,0.36738529750117355,2.016442538958426,2.409177344461894,156
112,Georgia,Lari,GEL,15486.66,5023.3,-1.1929951873042461,502.2920995482749,0.32436303244211473,2.2838957216909943,2.405101860329704,112
51,Benin,CFA Franc BCEAO,XOF,3649.04065,1319.2,-0.6893494106781264,2.125762472293184,0.3615196777816109,2.0491591124862003,2.3911806364884765,51
86,Cuba,Cuban Convertible Peso,CUC,21016.65,9499.6,0.40838578066454917,1294.0906656437355,0.4520035305341241,1.6389503444671332,2.3887348087392684,86
119,Honduras,Lempira,HNL,6121.565844,2771.7,0.39848603653779524,52.63388752654032,0.4527763109363036,1.636153049918462,2.3861954072119826,119
95,El Salvador,US Dollar,USD,9981.88602,4551.2,0.40838578066454917,1294.0906656437355,0.4559458994904452,1.6247790426389996,2.382995978477079,95
160,Panama,Balboa,PAB,31900.94175,14617.6,0.40838578066454917,1294.0906656437355,0.45821844742248086,1.6167209029588225,2.37973274293144,160
141,Malawi,Kwacha,MWK,1638.152251,634.8,-0.41018592945147375,1.2686571219528893,0.3875097687730125,1.9117230113060717,2.3787315499087383,141
168,Republic of Moldova,Moldovan Leu,MDL,15390.46583,5230.7,-1.1258108243989906,70.04161871919298,0.3398662560170214,2.1797143110087434,2.373991091853243,168
52,Burkina Faso,CFA Franc BCEAO,XOF,2394.705365,893.1,-0.6893494106781264,2.125762472293184,0.3729477592747616,1.9863675907581617,2.365752493790507,52
55,Mali,CFA Franc BCEAO,XOF,2329.706181,873.8,-0.6893494106781264,2.125762472293184,0.3750687563634875,1.9751347706267652,2.361203635197162,55
116,Guinea,Guinea Franc,GNF,2900.668958,1189.2,-0.2589737599521573,0.1512623361363304,0.40997439460308105,1.8069697810920207,2.3592353644533293,116
174,Saudi Arabia,Saudi Riyal,SAR,48710.94768,23185.9,0.40838578100635126,345.0908441716628,0.47598950758085523,1.556360655583197,2.355289172553394,174
85,Cuba,Cuban Peso,CUP,21016.65,9499.6,0.16675382401159733,54.23363394981302,0.4520035305341241,1.6389503444671332,2.354068192512869,85
93,Dominican Republic,Dominican Peso,DOP,20462.51713,8476.8,-0.25788467303064416,23.64416307910888,0.41425988533796765,1.7882767998762017,2.3518293706549227,93
89,D.R. of the Congo,Franc Congolais,CDF,1179.499142,577.2,0.44940093203097997,0.6336648886845702,0.4893602542357764,1.5138363519656342,2.343883930299109,89
143,Maldives,Rufiyaa,MVR,20615.37308,10366.3,0.5557432933613479,83.78036536631281,0.5028431918147949,1.4732452464865342,2.34243395549606,143
169,Romania,New Leu,RON,35869.63348,14858.2,-0.3324304746042614,282.37832407343893,0.4142278177524328,1.7884152399248474,2.340625546151933,169
46,Bahrain,Bahraini Dinar,BHD,54256.77143,26563.0,0.40838578125537844,3441.7304937333392,0.4895794441855163,1.5131585912511216,2.3377940040301652,46
101,Timor-Leste,US Dollar,USD,5528.580523,2741.4,0.40838578066454917,1294.0906656437355,0.49585964943356226,1.493994001963091,2.3300330849917033,101
124,Iraq,Iraqi Dinar,IQD,9846.0415,4775.4,0.3004935842473524,0.887926716882763,0.4850070965067535,1.5274237169000837,2.328178543683711,124
54,Guinea-Bissau,CFA Franc BCEAO,XOF,2011.94848,795.1,-0.6893494106781264,2.125762472293184,0.3951890457950494,1.8745745863954393,2.320480641964997,54
193,Turkmenistan,Turkmenistan Manat,TMT,14992.6,7344.6,0.2701627964427878,370.4238446072721,0.4898816749596468,1.5122250533872004,2.317671554710655,193
94,Ecuador,US Dollar,USD,11720.64464,5965.1,0.40838578066454917,1294.0906656437355,0.5089395833777279,1.4555978081968977,2.31448410851723,94
115,Guatemala,Quetzal,GTQ,9806.82822,5025.5,0.38259098431193217,165.88961764489383,0.5124490698991768,1.4456292060692313,2.306779751318945,115
16,Kosovo,Euro,EUR,13055.90078,5269.8,-0.6893494072516064,1394.4087740380196,0.40363358214797956,1.8353560626124212,2.3045986541113463,16
158,Oman,Rial Omani,OMR,37676.0574,19509.5,0.4068268269219636,3361.519497366286,0.5178222283948426,1.4306287012159506,2.304151156082617,158
22,Montenegro,Euro,EUR,23284.56728,9465.7,-0.6893494072516064,1394.4087740380196,0.4065224784370569,1.8223133562440017,2.299316861449268,22
164,Philippines,Philippine Peso,PHP,8892.789346,3460.5,-0.9111804612883273,23.837333001798385,0.3891354967894907,1.9037362260221076,2.2970843471472047,164
148,Morocco,Moroccan Dirham,MAD,8852.914063,3795.4,-0.4641953803181945,125.843489177994,0.42871759208219934,1.727970476954967,2.29605085724941,148
70,Cameroon,CFA Franc BEAC,XAF,4065.31161,1666.9,-0.6893494106781264,2.125762472293184,0.4100300690111182,1.806724428420335,2.293003946838172,70
62,Bosnia and Herzegovina,Convertible Marks,BAM,17376.60824,7143.3,-0.6893494102389232,712.9498852344119,0.4110871293948214,1.8020786570473333,2.2911225888166373,62
58,Togo,CFA Franc BCEAO,XOF,2334.299325,973.2,-0.6893494106781264,2.125762472293184,0.41691311374559903,1.7768962348382908,2.280924679734056,58
175,Serbia,Serbian Dinar,RSD,21503.35809,9230.2,-0.5702361274064578,11.869915674566109,0.42924458409556254,1.7258490136344655,2.2788326886438584,175
131,Kuwait,Kuwaiti Dinar,KWD,43922.63,24300.3,0.46321618024187333,4214.722710529201,0.5532523894857845,1.339011554487462,2.275041078384275,131
41,Kiribati,Australian Dollar,AUD,2128.076638,1606.5,1.527770637277213,860.4816306057011,0.7549070232309932,0.981327924197339,2.27468615113515,41
126,Jamaica,Jamaican Dollar,JMD,10542.73779,5183.6,-0.07266694348980318,8.513914631431287,0.4916749428138818,1.5067095708183955,2.2654504738782966,126
57,Senegal,CFA Franc BCEAO,XOF,3840.032959,1636.9,-0.6893494106781264,2.125762472293184,0.42627238293972153,1.737882564571442,2.2651256491099265,57
113,Ghana,Cedi,GHS,5435.24,2363.3,-0.6121256396639377,108.22802740583072,0.4348106063393705,1.7037563740822328,2.2633768019790974,113
190,Tonga,Pa'anga,TOP,6748.512118,4426.0,0.9633597068669857,545.4568401952172,0.6558482703461006,1.1295468411898475,2.2595444534567046,190
191,Trinidad and Tobago,Trinidad and Tobago Dollar,TTD,25308.49072,16032.5,0.8026291184581898,190.59178708181923,0.6334830542593494,1.1694256651196437,2.2537082641879667,191
92,Djibouti,Djibouti Franc,DJF,5397.679018,3150.4,0.5029063896732933,7.268007614221334,0.5836582704333013,1.2692552810384972,2.2523952297570466,92
53,C?te d'Ivoire,CFA Franc BCEAO,XOF,5850.051925,2549.0,-0.6893494106781264,2.125762472293184,0.4357226282226546,1.7001901991895354,2.2498616959650044,53
42,Nauru,Australian Dollar,AUD,13125.34837,10648.1,1.527770637277213,860.4816306057011,0.8112622766141483,0.913158867883126,2.2470803144896956,42
66,Bulgaria,Bulgarian Lev,BGN,27926.10922,12221.5,-0.6893494102389232,712.9498852344119,0.43763704795823327,1.6927528085784085,2.2468498399018255,66
72,Chad,CFA Franc BEAC,XAF,1566.041161,685.7,-0.6893494106781264,2.125762472293184,0.43785566885237187,1.6919076188072288,2.246507570597875,72
198,United Arab Emirates,UAE Dirham,AED,76609.198,44315.6,0.4083857802864651,352.3732241371642,0.5784631761841443,1.2806542794237221,2.243638731710316,198
36,St. Vincent and the Grenadines,East Caribbean Dollar,XCD,15045.30178,8666.4,0.3761163620332394,479.23023673074965,0.5760203501880173,1.2860853645664718,2.241248875831953,36
65,Brunei Darussalam,Brunei Dollar,BND,66055.2483,31449.1,-0.37342226778204735,971.2047095265448,0.47610297151816167,1.5559897467285682,2.2402769693368056,65
187,Taiwan,Taiwan Dollar,TWD,65480.0,32811.0,-0.1801245665063033,42.58367843439891,0.5010843005497861,1.4784165882995137,2.238010929353093,187
83,Comoros,Comoro Franc,KMF,3546.843502,1577.5,-0.6893494099588965,2.8343499630575777,0.4447616589540747,1.6656367003653025,2.2358688627360905,83
81,"China, Macao SAR",Pataca,MOP,71185.65564,43873.6,0.5236022514159951,160.05308411942872,0.616326415842505,1.2019788914232887,2.2280652073822593,81
56,Niger,CFA Franc BCEAO,XOF,1303.567363,590.6,-0.6893494106781264,2.125762472293184,0.4530644267134817,1.6351125764675247,2.2235077706024824,56
1,Albania,Lek,ALL,15709.25126,6492.9,-1.1478550255010418,12.185549192064688,0.4133169616131024,1.7923564984558302,2.2135001407451482,1
74,Equatorial Guinea,CFA Franc BEAC,XAF,16080.14326,7506.7,-0.6893494106781264,2.125762472293184,0.46683041802700953,1.5868960407511443,2.2039819346797898,74
50,Belize,Belize Dollar,BZD,9626.573571,6228.3,0.46960074345890795,642.9975215743948,0.6469903288084474,1.145011461660647,2.1973810085267482,50
32,Dominica,East Caribbean Dollar,XCD,11950.55716,7653.2,0.3761163620332394,479.23023673074965,0.6404052880158769,1.1567851732837298,2.18888728903919,32
100,State of Palestine,US Dollar,USD,5643.07,3663.97,0.40838578066454917,1294.0906656437355,0.6492866471619172,1.140961923839659,2.187068719541792,100
166,Qatar,Qatari Rial,QAR,102018.1159,66838.4,0.40838578166719536,355.51941363838887,0.6551620700926902,1.130729900106176,2.1829251450036686,166
161,Papua New Guinea,Kina,PGK,4040.039446,2672.9,0.4032494575406498,367.78458387614137,0.6616024510964639,1.1197227894810962,2.1777380386316865,161
163,Peru,Nuevo Sol,PEN,13748.53362,6621.6,-0.7443695861572384,344.09942910073295,0.48162227209217096,1.5381583971421684,2.1755875514824634,163
68,Cabo Verde,Cabo Verde Escudo,CVE,6716.956331,3293.2,-0.6893494113409394,12.64540467976802,0.4902815855451182,1.5109915687443045,2.1732435531432777,68
165,Poland,Zloty,PLN,37836.76295,17999.9,-0.8226962682888675,296.96852631700347,0.47572515713847563,1.5572254923941835,2.170900207139184,165
76,Canada,Canadian Dollar,CAD,52085.03569,51987.9,1.4576215188520047,939.2529222804188,0.9981350557081667,0.7421954953216876,2.168669326069728,76
43,Tuvalu,Australian Dollar,AUD,5409.511692,5632.0,1.527770637277213,860.4816306057011,1.0411290927292074,0.7115460966778924,2.165434923920183,43
39,Aruba,Aruban Guilder,AWG,42698.35987,29342.1,0.408385780386923,722.9556791305785,0.6871950137976107,1.0780219984067625,2.161580479031951,39
71,Central African Republic,CFA Franc BEAC,XAF,920.0784701,461.1,-0.6893494106781264,2.125762472293184,0.5011529070448575,1.4782141970154312,2.159969982824893,71
40,Australia,Australian Dollar,AUD,56281.37865,60433.1,1.527770637277213,860.4816306057011,1.0737672290477909,0.6899180027371568,2.1566763806666507,40
13,Hungary,Forint,EUR,36752.4965,18728.1,-0.6893494072516064,1394.4087740380196,0.509573546928982,1.4537868901042228,2.150077866898889,13
6,Croatia,Croatian Kuna,EUR,34314.01846,17685.3,-0.6893494072516064,1394.4087740380196,0.5153957709912592,1.4373640292865864,2.143427242150719,6
80,"China, Hong Kong SAR",Hong Kong Dollar,HKD,65891.69471,49800.5,0.5236022531498152,164.8546766430116,0.7557932789432728,0.9801772028259407,2.138244084756595,80
178,Solomon Islands,Solomon Islands Dollar,SBD,2648.732207,2304.8,0.8993341158677042,155.5501703416238,0.8701521406765603,0.8513584089941647,2.1381634175765205,178
157,Norway,Norwegian Krone,NOK,79201.23025,89154.3,1.3752814650232872,123.45877913873824,1.1256681205403374,0.658108130230838,2.123787006058249,157
79,China,Yuan Renminbi,CNY,19338.23408,12556.3,-0.029988912906250713,188.51455403021168,0.6492992042632261,1.1409398582428232,2.123632635217156,79
31,Antigua and Barbuda,East Caribbean Dollar,XCD,21010.00357,15781.4,0.3761163620332394,479.23023673074965,0.7511374259133455,0.9862527368656587,2.119828234432224,31
104,Zimbabwe,US Dollar,USD,2323.687257,1773.9,0.40838578066454917,1294.0906656437355,0.7633987726430089,0.9704120161268474,2.1180025897348056,104
173,Sao Tome and Principe,Dobra,STN,4451.642512,2360.5,-0.7478545855438024,56.75693762702396,0.5302537195286807,1.397088440469098,2.11790966716349,173
34,Saint Kitts and Nevis,East Caribbean Dollar,XCD,23899.89,18082.61,0.3761163620332394,479.23023673074965,0.7565980429198629,0.9791346263735023,2.1169456744248647,34
146,Mexico,Mexican Peso,MXN,20277.17677,10045.7,-1.0649221276153835,70.11586746677393,0.49541906715843076,1.495322629220401,2.106808783157895,146
98,Palau,US Dollar,USD,15144.56896,12083.9,0.40838578066454917,1294.0906656437355,0.7979031976358077,0.9284476415989956,2.1010086377750654,98
18,Lithuania,Euro,EUR,42581.26696,23723.3,-0.6893494072516064,1394.4087740380196,0.5571299703760623,1.3296921391057386,2.0998242825037616,18
87,Cura?ao,Netherlands Antillian Guilder,ANG,22832.19418,17717.6,0.269618310151683,724.0466901784088,0.775991998855714,0.9546636346272529,2.0918024716747388,87
177,Singapore,Singapore Dollar,SGD,116486.4732,72794.0,-0.37342226778204735,971.2047095265448,0.6249137603729942,1.1854617213535075,2.0902274205515154,177
45,Bahamas,Bahamian Dollar,BSD,33188.73247,27478.4,0.40838578066454917,1294.0906656437355,0.827943640958217,0.8947605916894152,2.087366682800881,45
184,Sweden,Swedish Krona,SEK,59323.96461,61028.7,0.8121641259805181,122.7390611278675,1.028736032751807,0.7201180074227956,2.07306782411349,184
167,Republic of Korea,Won,KRW,47242.52723,34997.8,0.0,1.0,0.740811342069263,1.0,2.070973387589964,167
153,New Zealand,New Zealand Dollar,NZD,46419.5087,48781.0,0.7423415324375418,802.8327045671399,1.0508728197720025,0.7049486180734882,2.057296183309081,153
99,Puerto Rico,US Dollar,USD,35850.32193,32640.7,0.40838578066454917,1294.0906656437355,0.9104716008891919,0.813656726190873,2.054522747688333,99
17,Latvia,Euro,EUR,34444.31209,21148.2,-0.6893494072516064,1394.4087740380196,0.6139823592569243,1.2065677961266414,2.049963675901068,17
125,Israel,New Israeli Sheqel,ILS,43721.62304,52170.7,0.9342482778000314,360.764312809127,1.1932471022923854,0.6208364894798961,2.04957431640733,125
96,Marshall Islands,US Dollar,USD,6549.621884,6172.1,0.40838578066454917,1294.0906656437355,0.9423597437094432,0.7861237144460159,2.0433729406397725,96
75,Gabon,CFA Franc BEAC,XAF,13813.72,8635.3,-0.6893494106781264,2.125762472293184,0.6251248758480699,1.185061370440983,2.0412544030570663,75
78,Chile,Chilean Peso,CLP,28684.78027,16265.1,-1.006708040154705,1.5967194597854768,0.5670289208040707,1.3064789376505903,2.039804821060092,78
97,Micronesia (FS of),US Dollar,USD,3642.095394,3571.3,0.40838578066454917,1294.0906656437355,0.9805619056226181,0.7554967593798956,2.03097020596488,97
73,Congo,CFA Franc BEAC,XAF,3553.287985,2290.4,-0.6893494106781264,2.125762472293184,0.6445860874966486,1.149282239314721,2.0267652359394344,73
26,Slovakia,Euro,EUR,33010.29075,21391.4,-0.6893494072516064,1394.4087740380196,0.648022162603945,1.1431882809261702,2.0242974185418987,26
103,United States,US Dollar,USD,69287.53659,70248.6,0.40838578066454917,1294.0906656437355,1.013870653472456,0.7306763831579713,2.0209189116018935,103
35,Saint Lucia,East Caribbean Dollar,XCD,9362.35,9414.23,0.3761163620332394,479.23023673074965,1.0055413437865492,0.7367288741003953,2.0187807010339296,35
102,Turks and Caicos Islands,US Dollar,USD,20337.69338,20908.6,0.40838578066454917,1294.0906656437355,1.028071355454765,0.7205835841438913,2.016831717558986,102
8,Estonia,Euro,EUR,42138.32058,27943.7,-0.6893494072516064,1394.4087740380196,0.6631422328981674,1.1171228513552123,2.0137419256286213,8
144,Mauritania,Ouguiya,MRU,5830.817088,2166.0,-2.7187260491392737,37.71211641927667,0.3714745236062531,1.9942453519490637,2.009016620414281,144
27,Slovenia,Euro,EUR,43602.4892,29291.4,-0.6893494072516064,1394.4087740380196,0.6717827476693693,1.1027543422920225,2.00792323404796,27
12,Greece,Euro,EUR,29548.04,20192.6,-0.6893494072516064,1394.4087740380196,0.6833820449681264,1.0840368832104965,2.000343385568895,12
24,Portugal,Euro,EUR,35798.75385,24567.5,-0.6893494072516064,1394.4087740380196,0.6862669047905979,1.0794799179414143,1.9984979905228284,24
20,Malta,Euro,EUR,48581.45094,33486.7,-0.6893494072516064,1394.4087740380196,0.6892898287734837,1.0747457907328422,1.9965808517292936,20
33,Grenada,East Caribbean Dollar,XCD,8223.3,9010.6,0.3761163620332394,479.23023673074965,1.0957401529799473,0.6760830476592202,1.9942214821084567,33
48,Barbados,Barbados Dollar,BBD,15110.95733,17225.5,0.4083857806238399,647.0453328218678,1.1399343948779452,0.6498719096449257,1.9881962186818785,48
200,Uruguay,Peso Uruguayo,UYU,25048.72397,17313.2,-0.7429319897954095,33.33857681567326,0.6911809168696749,1.0718052596480268,1.9869593532333132,200
7,Cyprus,Euro,EUR,44109.67188,31551.8,-0.6893494072516064,1394.4087740380196,0.7153034392510652,1.0356602546814329,1.9807527182362636,7
88,Czechia,Czech Koruna,CZK,45093.65777,26821.2,-1.2489882325375576,58.83155440777436,0.5947887425056848,1.245503300799582,1.9752960229617909,88
77,Cayman Islands,Cayman Islands Dollar,KYD,74155.27789,86568.8,0.32415356076834184,1578.1528772337522,1.1673990370370386,0.6345827935146386,1.9699996872244383,77
28,Spain,Euro,EUR,40698.6887,30103.5,-0.6893494072516064,1394.4087740380196,0.7396675657513261,1.001546338342922,1.9669378988343809,28
